id,name,geom,type,type_validated,start_date,end_date,municipality,province,num_branches,active_1950_1959,active_1960_1969,active_1970_1979,active_1980_1989,active_1990_1999,active_2000_2009,active_2010_2019,active_2020_2029
03MI,Martin Luther Kingschool,POINT(6.7932919 52.2630907),BAS,True,1-8-1985,,MAARTENSDIJK,Utrecht,1,False,False,False,True,True,True,True,True
03MJ,Eben-Haëzer school,POINT(5.1080607 52.1022296),BAS,True,1-8-1985,,UTRECHT,Utrecht,1,False,False,False,True,True,True,True,True
03MK,Basisschool Berkeloo,POINT(5.4767246 51.4418098),BAS,True,1-8-1985,,BERKEL-ENSCHOT,Noord-Brabant,1,False,False,False,True,True,True,True,True
03ML,Christelijke Nationale School voor Basisonderwijs,POINT(6.7932919 52.2630907),BAS,True,1-8-1985,,STAPHORST,Overijssel,1,False,False,False,True,True,True,True,True
03MO,Rooms Katholieke Basisschool Sint Marie,POINT(4.2375686 51.454889),BAS,True,1-8-1985,,HUIJBERGEN,Noord-Brabant,1,False,False,False,True,True,True,True,True
03MQ,Stella Nova,POINT(5.9747027 51.6993789),BAS,True,1-8-1985,,GENNEP,Limburg,1,False,False,False,True,True,True,True,True
03MR,Kbs Weilust,POINT(4.3470836 51.9809717),BAS,True,1-8-1985,,BREDA,Noord-Brabant,1,False,False,False,True,True,True,True,True
03MT,Basisschool Molenbolwerk,POINT(4.23304 51.4582199),BAS,True,1-8-1985,,IJZENDIJKE,Zeeland,1,False,False,False,True,True,True,True,True
03MW,RK Basisschool Het Palet,POINT(4.3039064 51.4770717),BAS,True,1-8-1985,,BERGEN OP ZOOM,Noord-Brabant,1,False,False,False,True,True,True,True,True
03MX,Basisschool de Caleidoscoop,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,BRUNSSUM,Limburg,1,False,False,False,True,True,True,True,True
03NB,De Rozenhorst,POINT(4.23304 51.4582199),BAS,True,1-8-1985,,ROZENBURG ZH,Zuid-Holland,1,False,False,False,True,True,True,True,True
03NC,Basisonderwijs Scharn,POINT(4.8677619 51.7988565),BAS,True,1-8-1985,,MAASTRICHT,Limburg,1,False,False,False,True,True,True,True,True
03NE,RK Basisschool Vinkenbos,POINT(6.8954111 52.2212261),BAS,True,1-8-1985,,SPRUNDEL,Noord-Brabant,1,False,False,False,True,True,True,True,True
03NF,Rooms Katholieke Basisschool De Drie Vijvers,POINT(6.264248431753151 51.874374),BAS,True,1-8-1985,,MILSBEEK,Limburg,1,False,False,False,True,True,True,True,True
03NH,Rooms Katholieke Basisschool Sint Jozef,POINT(4.23304 51.4582199),BAS,True,1-8-1985,,EEDE,Zeeland,1,False,False,False,True,True,True,True,True
03NI,De Vijfsprong,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,VIJFHUIZEN,Noord-Holland,1,False,False,False,True,True,True,True,True
03NJ,Aloysiusschool voor Basisonderwijs,POINT(4.2304806 51.9370926),BAS,True,1-8-1985,,OVERVEEN,Noord-Holland,1,False,False,False,True,True,True,True,True
03NN,Roomskatholieke Basisschool De Driesprong,POINT(4.58478748921938 51.6880942),BAS,True,1-8-1985,,CHAAM,Noord-Brabant,1,False,False,False,True,True,True,True,True
03NO,RK Basisschool De Wegwijzer,POINT(4.58478748921938 51.6880942),BAS,True,1-8-1985,,ACHTMAAL,Noord-Brabant,1,False,False,False,True,True,True,True,True
03NP,Basisschool Sint Sebastianus,POINT(4.8193028 52.3394177),BAS,True,1-8-1985,,HELLENDOORN,Overijssel,1,False,False,False,True,True,True,True,True
03NR,Basisschool De Oostvogel,POINT(6.8934123 52.2192168),BAS,True,1-8-1985,,LAMSWAARDE,Zeeland,1,False,False,False,True,True,True,True,True
03NT,Rooms Katholieke Basisschool De Regenboog,POINT(4.3470836 51.9809717),BAS,True,1-8-1985,,VOORSCHOTEN,Zuid-Holland,1,False,False,False,True,True,True,True,True
03NU,Talentencampus Venlo Basisonderwijs,POINT(6.8911312 52.2219198),BAS,True,1-8-1985,,VENLO,Limburg,1,False,False,False,True,True,True,True,True
03NW,Kbs De Zandberg,POINT(4.7834428 51.5764959),BAS,True,1-8-1985,,BREDA,Noord-Brabant,1,False,False,False,True,True,True,True,True
03NY,RKB Sint Antonius,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,NOORDEN,Zuid-Holland,1,False,False,False,True,True,True,True,True
03NZ,Rooms Katholieke Basisschool De Krullevaar,POINT(4.3472792 51.9809421),BAS,True,1-8-1985,,SCHOONHOVEN,Zuid-Holland,1,False,False,False,True,True,True,True,True
03OB,Basisschool Ummer Clumme,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,KLIMMEN,Limburg,1,False,False,False,True,True,True,True,True
03OC,OEC Basisschool De Welp,POINT(6.5011287 52.2380729),BAS,True,1-8-1985,,MARKELO,Overijssel,1,False,False,False,True,True,True,True,True
03OJ,Ds Johannes Groenewegenschool,POINT(4.8689263 51.798914),BAS,True,1-8-1985,,WERKENDAM,Noord-Brabant,1,False,False,False,True,True,True,True,True
03OK,Basisschool De Zuidstroom,POINT(4.3472792 51.9809421),BAS,True,1-8-1985,,VENLO,Limburg,1,False,False,False,True,True,True,True,True
03OM,Rooms Katholieke Basisschool De Berensprong,POINT(6.8930482 52.2222161),BAS,True,1-8-1985,,HERKENBOSCH,Limburg,1,False,False,False,True,True,True,True,True
03ON,St Gerardus Majella,POINT(4.8689263 51.798914),BAS,True,1-8-1985,,HOOGEZAND,Groningen,1,False,False,False,True,True,True,True,True
03OP,Basisschool St Oda,POINT(5.675589 50.850821),BAS,True,1-8-1985,,MAASTRICHT,Limburg,1,False,False,False,True,True,True,True,True
03OR,De Sterrenpracht,POINT(3.730592783214474 51.444867599999995),BAS,True,1-8-1985,,AXEL,Zeeland,1,False,False,False,True,True,True,True,True
03OT,RK BSO De Meule,POINT(6.1815802 51.37661),BAS,True,1-8-1985,,VENLO,Limburg,2,False,False,False,True,True,True,True,True
03OU,Onderwijsgemeenschap de Hoeve,POINT(5.4569523 52.1776911),BAS,True,1-8-1985,,HOEVELAKEN,Gelderland,1,False,False,False,True,True,True,True,True
03PC,RK Basisschool Teresia,POINT(5.17820676974601 52.1015489),BAS,True,1-8-1985,,WAALWIJK,Noord-Brabant,1,False,False,False,True,True,True,True,True
03PD,Basisschool De Octopus,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,SWALMEN,Limburg,1,False,False,False,True,True,True,True,True
03PF,Basisschool Bocholtz,POINT(6.8954111 52.2212261),BAS,True,1-8-1985,,BOCHOLTZ,Limburg,1,False,False,False,True,True,True,True,True
03PH,RKBS De Kiem,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,ROELOFARENDSVEEN,Zuid-Holland,1,False,False,False,True,True,True,True,True
03PJ,Basisschool St Joan,POINT(4.8872766 52.3701828),BAS,True,1-8-1985,,SOERENDONK,Noord-Brabant,1,False,False,False,True,True,True,True,True
03PK,Basissch Sint Agnes,POINT(4.9662905 51.6433668),BAS,True,1-8-1985,,DONGEN,Noord-Brabant,1,False,False,False,True,True,True,True,True
03PL,Rooms Katholieke Basisschool St Jozef,POINT(4.23304 51.4582199),BAS,True,1-8-1985,,NOORDHOEK,Noord-Brabant,1,False,False,False,True,True,True,True,True
03PM,Rooms Katholieke Basisschool De Wegwijzer,POINT(5.17820676974601 52.1015489),BAS,True,1-8-1985,,SINT-MICHIELSGESTEL,Noord-Brabant,1,False,False,False,True,True,True,True,True
03PN,Ter Doest,POINT(4.23304 51.4582199),BAS,True,1-8-1985,,GRAAUW,Zeeland,1,False,False,False,True,True,True,True,True
03PP,Brede School Bernadette,POINT(6.8930482 52.2222161),BAS,True,1-8-1985,,MARIAHOUT,Noord-Brabant,1,False,False,False,True,True,True,True,True
03PQ,Rooms Katholieke Petrusschool voor Basisonderwijs,POINT(4.279586499754901 51.879845849999995),BAS,True,1-8-1985,,RIJSWIJK ZH,Zuid-Holland,1,False,False,False,True,True,True,True,True
03PS,Basisschool Montessori Landsmeer,POINT(4.908885 52.426537),BAS,True,1-8-1985,,LANDSMEER,Noord-Holland,1,False,False,False,True,True,True,True,True
03PV,Basisschool 't Kempke,POINT(4.8677619 51.7988565),BAS,True,1-8-1985,,SINT ODILIENBERG,Limburg,1,False,False,False,True,True,True,True,True
03PW,Basissch Maria,POINT(5.17820676974601 52.1015489),BAS,True,1-8-1985,,VINKEL,Noord-Brabant,1,False,False,False,True,True,True,True,True
03PX,Basisschool De Pollenhof,POINT(5.17820676974601 52.1015489),BAS,True,1-8-1985,,HEDEL,Gelderland,1,False,False,False,True,True,True,True,True
03PY,BaO Aquamarijn,POINT(4.2276108 51.4847306),BAS,True,1-8-1985,,'S-GRAVENHAGE,Zuid-Holland,1,False,False,False,True,True,True,True,True
03QA,Rooms Katholieke Basisschool De Plakkenberg,POINT(4.8677619 51.7988565),BAS,True,1-8-1985,,SILVOLDE,Gelderland,1,False,False,False,True,True,True,True,True
03QB,Basisschool Sint Bernardus,POINT(4.0847129 51.2669283),BAS,True,1-8-1985,,CLINGE,Zeeland,1,False,False,False,True,True,True,True,True
03QC,RK Basisschool Sint Anthonius,POINT(4.8052322 52.3587859),BAS,True,1-8-1985,,OUD-VOSSEMEER,Zeeland,1,False,False,False,True,True,True,True,True
03QD,Basisschool Petrus en Paulus,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,MAASTRICHT,Limburg,1,False,False,False,True,True,True,True,True
03QF,Basisschool Sint Anna,POINT(6.094789979057632 51.398796700000005),BAS,True,1-8-1985,,BLITTERSWIJCK,Limburg,1,False,False,False,True,True,True,True,True
03QI,KC STip,POINT(6.1063957 51.4917386),BAS,True,1-8-1985,,SWOLGEN,Limburg,1,False,False,False,True,True,True,True,True
03QJ,Basisschool Megelsheim,POINT(6.0922111 51.5129668),BAS,True,1-8-1985,,MEERLO,Limburg,1,False,False,False,True,True,True,True,True
03QK,OBS De Verhalentuin,POINT(4.8677619 51.7988565),BAS,True,1-8-1985,,KELPEN-OLER,Limburg,1,False,False,False,True,True,True,True,True
03QL,Basisschool De Vryheit,POINT(4.3471226 51.9808978),BAS,True,1-8-1985,,WIJK AAN ZEE,Noord-Holland,1,False,False,False,True,True,True,True,True
03QN,Basisschool Edith Stein,POINT(5.5422982 51.5928948),BAS,True,1-8-1985,,VEGHEL,Noord-Brabant,1,False,False,False,True,True,True,True,True
03QO,'t Schrijverke,POINT(4.8166254 52.4383295),BAS,True,1-8-1985,,HERPEN,Noord-Brabant,1,False,False,False,True,True,True,True,True
03QP,SWS De Fladderiep,POINT(4.8677619 51.7988565),BAS,True,1-8-1985,,KRAGGENBURG,Flevoland,1,False,False,False,True,True,True,True,True
03QQ,IKC De Tragellijn,POINT(6.1115578 51.8590053),BAS,True,1-8-1985,,LOBITH,Gelderland,1,False,False,False,True,True,True,True,True
03QR,IKC Het Sterrenbos,POINT(5.9278139 51.9282734),BAS,True,1-8-1985,,HUISSEN,Gelderland,1,False,False,False,True,True,True,True,True
03QS,Basisschool Albert Schweitzer,POINT(6.1343101 51.9452528),BAS,True,1-8-1985,,DIDAM,Gelderland,1,False,False,False,True,True,True,True,True
03QT,JBS De Schittering,POINT(4.8689263 51.798914),BAS,True,1-8-1985,,HOOGE ZWALUWE,Noord-Brabant,1,False,False,False,True,True,True,True,True
03QU,Basisschool Sionsheuvel,POINT(6.8932353 52.2212006),BAS,True,1-8-1985,1-8-2012,GROESBEEK,Gelderland,1,False,False,False,True,True,True,True,False
03QW,Rooms Katholieke Basisschool Op Dreef,POINT(4.3971509 51.3617869),BAS,True,1-8-1985,,PUTTE,Noord-Brabant,1,False,False,False,True,True,True,True,True
03QY,Angelaschool,POINT(5.3188026 51.5897981),BAS,True,1-8-1985,,BOXTEL,Noord-Brabant,1,False,False,False,True,True,True,True,True
03QZ,Basisschool De Sleye,POINT(5.8984412 51.1843654),BAS,True,1-8-1985,,HEEL,Limburg,1,False,False,False,True,True,True,True,True
03RA,Rooms Katholieke Basisschool De Horizon,POINT(5.9106971 51.9788779),BAS,True,1-8-1985,,ENS,Flevoland,1,False,False,False,True,True,True,True,True
03RC,Basisschool Sint Stephanus,POINT(5.9106971 51.9788779),BAS,True,1-8-1985,,ZENDEREN,Overijssel,1,False,False,False,True,True,True,True,True
03RD,De Hoeksteen,POINT(6.1035779 52.5930894),BAS,True,1-8-1985,,HASSELT,Overijssel,1,False,False,False,True,True,True,True,True
03RE,Basisschool De Mirt,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,KAMPEN,Overijssel,1,False,False,False,True,True,True,True,True
03RG,Rooms Katholieke Basisschool Bergop,POINT(5.9457551 50.8548476),BAS,True,1-8-1985,,VOERENDAAL,Limburg,1,False,False,False,True,True,True,True,True
03RK,Jan De Bakker School,POINT(5.17820676974601 52.1015489),BAS,True,1-8-1985,,WOERDEN,Utrecht,1,False,False,False,True,True,True,True,True
03RL,De Biezenkamp,POINT(6.264248431753151 51.874374),BAS,True,1-8-1985,,BEEK GEM BERG EN DAL,Gelderland,1,False,False,False,True,True,True,True,True
03RN,Kindcentrum `t Loont,POINT(5.9481495 51.5736222),BAS,True,1-8-1985,,OVERLOON,Noord-Brabant,1,False,False,False,True,True,True,True,True
03RO,Het Loo,POINT(6.264248431753151 51.874374),BAS,True,1-8-1985,,ZELHEM,Gelderland,2,False,False,False,True,True,True,True,True
03RQ,Rehoboth-School,POINT(4.5314196 51.8593966),BAS,True,1-8-1985,,BARENDRECHT,Zuid-Holland,1,False,False,False,True,True,True,True,True
03RS,Basisschool de Violier,POINT(5.8746765 51.1021715),BAS,True,1-8-1985,,ECHT,Limburg,1,False,False,False,True,True,True,True,True
03RT,Rooms Katholieke Basisschool Deken Wehmeijer,POINT(5.3021522 51.7685604),BAS,True,1-8-1985,,VELDDRIEL,Gelderland,1,False,False,False,True,True,True,True,True
03RV,Basisschool Eigenwijs,POINT(6.0365338860549596 51.5097749),BAS,True,1-8-1985,,OIRLO,Limburg,1,False,False,False,True,True,True,True,True
03RW,De Tandem,POINT(6.8934123 52.2192168),BAS,True,1-8-1985,,NEDERASSELT,Gelderland,1,False,False,False,True,True,True,True,True
03RX,Willibrord-School,POINT(6.858206965213647 53.43754245),BAS,True,1-8-1985,,STADSKANAAL,Groningen,1,False,False,False,True,True,True,True,True
03RY,Sint Gerardus,POINT(6.9603346 52.7722812),BAS,True,1-8-1985,,EMMEN,Drenthe,1,False,False,False,True,True,True,True,True
03RZ,Christelijke Nationale Basisschool De Bron,POINT(6.858206965213647 53.43754245),BAS,True,1-8-1985,,NIEUW-AMSTERDAM,Drenthe,1,False,False,False,True,True,True,True,True
03SB,Basisschool De Hoge Waai,POINT(4.9056214 51.6864169),BAS,True,1-8-1985,,RAAMSDONK,Noord-Brabant,1,False,False,False,True,True,True,True,True
03SC,Willibrord,POINT(4.8689263 51.798914),BAS,True,1-8-1985,,DENEKAMP,Overijssel,1,False,False,False,True,True,True,True,True
03SE,Rooms Katholieke Basisschool Het Mozaiëk,POINT(3.8369133 51.2799502),BAS,True,1-8-1985,,SLUISKIL,Zeeland,1,False,False,False,True,True,True,True,True
03SJ,Jozefschool,POINT(4.8565105 52.3549253),BAS,True,1-8-1985,,NEDERHORST DEN BERG,Noord-Holland,1,False,False,False,True,True,True,True,True
03SK,Basisschool De Rots,POINT(5.5774884 51.4179252),BAS,True,1-8-1985,,GELDROP,Noord-Brabant,1,False,False,False,True,True,True,True,True
03SL,Rooms Katholieke Basisschool Bonifatius,POINT(6.8937166 52.2192508),BAS,True,1-8-1985,,TER APEL,Groningen,1,False,False,False,True,True,True,True,True
03SM,Rooms Kaholieke Basisschool Sint Radbodus,POINT(4.8689263 51.798914),BAS,True,1-8-1985,,DRONRYP,Friesland,1,False,False,False,True,True,True,True,True
03SN,Daltonschool Nicolaas,POINT(5.17820676974601 52.1015489),BAS,True,1-8-1985,,DOORN,Utrecht,1,False,False,False,True,True,True,True,True
03SO,Rooms Katholieke Basisschool Het Spick,POINT(6.8935824 52.2210791),BAS,True,1-8-1985,,BEESEL,Limburg,1,False,False,False,True,True,True,True,True
03SR,Sint Alfonsusschool voor Basisonderwijs,POINT(4.3473142 51.980897),BAS,True,1-8-1985,,ROERMOND,Limburg,1,False,False,False,True,True,True,True,True
03ST,Basisschool De Wegwijzer School met de Bijbel,POINT(5.4767246 51.4418098),BAS,True,1-8-1985,,NIEUW-LEKKERLAND,Zuid-Holland,1,False,False,False,True,True,True,True,True
03SV,Basisschool de Woanderboom,POINT(4.8677619 51.7988565),BAS,True,1-8-1985,,MERKELBEEK,Limburg,1,False,False,False,True,True,True,True,True
03SW,Rooms Katholieke Basisschool Op Weg,POINT(4.2304806 51.9370926),BAS,True,1-8-1985,,VORSTENBOSCH,Noord-Brabant,1,False,False,False,True,True,True,True,True
03SY,KBs Pius,POINT(5.1094235 52.1197434),BAS,True,1-8-1985,,ABCOUDE,Utrecht,1,False,False,False,True,True,True,True,True
03TA,Sint Bernardus-School,POINT(6.264248431753151 51.874374),BAS,True,1-8-1985,,KEIJENBORG,Gelderland,1,False,False,False,True,True,True,True,True
03TB,Basisschool De Langenoord,POINT(4.8565105 52.3549253),BAS,True,1-8-1985,,HOOGLAND,Utrecht,1,False,False,False,True,True,True,True,True
03TC,Basisschool Pius X,POINT(4.8052322 52.3587859),BAS,True,1-8-1985,,OSS,Noord-Brabant,1,False,False,False,True,True,True,True,True
03TD,Basisschool Eben Haezer,POINT(6.8911312 52.2219198),BAS,True,1-8-1985,,EMMELOORD,Flevoland,1,False,False,False,True,True,True,True,True
03TF,"International School Eindhoven, Primary division",POINT(4.3471226 51.9808978),BAS,True,1-8-1985,,EINDHOVEN,Noord-Brabant,2,False,False,False,True,True,True,True,True
03TG,Roncalli Basisschool,POINT(6.2603809 51.9011536),BAS,True,1-8-1985,,ZEDDAM,Gelderland,1,False,False,False,True,True,True,True,True
03TH,Rooms Katholieke Basisschool t Klosterhufke,POINT(5.6643959 51.8902209),BAS,True,1-8-1985,,DEEST,Gelderland,1,False,False,False,True,True,True,True,True
03TJ,Regenboogschool,POINT(4.2286549 51.4759263),BAS,True,1-8-1985,,MIDDELBURG,Zeeland,1,False,False,False,True,True,True,True,True
03TL,Basisschool Toermalijn,POINT(4.7934316 52.4974),BAS,True,1-8-1985,,WORMERVEER,Noord-Holland,1,False,False,False,True,True,True,True,True
03TM,Kindcentrum De Kiem,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,EGMOND AAN DEN HOEF,Noord-Holland,1,False,False,False,True,True,True,True,True
03TN,Basisschool Elckerlyc,POINT(4.5409464 52.160357),BAS,True,1-8-1985,,LEIDERDORP,Zuid-Holland,2,False,False,False,True,True,True,True,True
03TO,Basisschool De Paradijsvogel,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,VOGELENZANG,Noord-Holland,1,False,False,False,True,True,True,True,True
03TP,Bs Ridderhof,POINT(4.8565105 52.3549253),BAS,True,1-8-1985,,VREELAND,Utrecht,1,False,False,False,True,True,True,True,True
03TQ,Basisschool Essesteijn,POINT(4.2276108 51.4847306),BAS,True,1-8-1985,,VOORBURG,Zuid-Holland,1,False,False,False,True,True,True,True,True
03TR,Gaanderwijs,POINT(6.7934896 52.2629473),BAS,True,1-8-1985,,GAANDEREN,Gelderland,1,False,False,False,True,True,True,True,True
03TS,Gideonschool Basisschool Protestants Christelijk Onderwijs,POINT(5.709476294905933 52.46301915),BAS,True,1-8-1985,,BOVENKARSPEL,Noord-Holland,1,False,False,False,True,True,True,True,True
03TT,A. Bekemaschool,POINT(4.9354571 52.3319019),BAS,True,1-8-1985,,DUIVENDRECHT,Noord-Holland,1,False,False,False,True,True,True,True,True
03TW,Basisschool Don Bosco,POINT(6.8937885 52.2197423),BAS,True,1-8-1985,,'S-HEERENHOEK,Zeeland,1,False,False,False,True,True,True,True,True
03TX,Basisschool Sint Nicolaas,POINT(6.1922478 52.4366059),BAS,True,1-8-1985,,LIERDERHOLTHUIS,Overijssel,1,False,False,False,True,True,True,True,True
03TY,KC Eigen Wijs,POINT(4.3472792 51.9809421),BAS,True,1-8-1985,,SPAUBEEK,Limburg,1,False,False,False,True,True,True,True,True
03TZ,Rooms Katholieke Basisschool De Doornick,POINT(6.0017219 51.8886334),BAS,True,1-8-1985,,DOORNENBURG,Gelderland,1,False,False,False,True,True,True,True,True
03UA,Rooms Katholieke Basisschool Marienhof,POINT(4.8872766 52.3701828),BAS,True,1-8-1985,,ALPHEN GLD,Gelderland,1,False,False,False,True,True,True,True,True
03UB,KBs Willibrordus,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,BREUKELEN,Utrecht,1,False,False,False,True,True,True,True,True
03UC,Kindcentrum de Branding,POINT(4.8193028 52.3394177),BAS,True,1-8-1985,,EGMOND AAN ZEE,Noord-Holland,1,False,False,False,True,True,True,True,True
03UE,Basisschool De Boogerd,POINT(4.3472441 51.9807372),BAS,True,1-8-1985,,'T GOY,Utrecht,1,False,False,False,True,True,True,True,True
03UG,Samenwerkingsschool De Veenvogel,POINT(5.1094235 52.1197434),BAS,True,1-8-1985,,NIEUWVEEN,Zuid-Holland,1,False,False,False,True,True,True,True,True
03UJ,De Langewieke,POINT(6.461259348273121 52.60675235),BAS,True,1-8-1985,,DEDEMSVAART,Overijssel,1,False,False,False,True,True,True,True,True
03UL,Basissch De Korenaar,POINT(4.8689263 51.798914),BAS,True,1-8-1985,,HELMOND,Noord-Brabant,1,False,False,False,True,True,True,True,True
03UM,Rooms Katholieke Basisschool Berkenveld,POINT(4.3474685 51.9807396),BAS,True,1-8-1985,,HEERLE,Noord-Brabant,1,False,False,False,True,True,True,True,True
03UN,Antonius,POINT(6.264248431753151 51.874374),BAS,True,1-8-1985,,LIEVELDE,Gelderland,1,False,False,False,True,True,True,True,True
03UQ,Rooms Katholieke Basisschool De Wegwijzer,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,VLIERDEN,Noord-Brabant,1,False,False,False,True,True,True,True,True
03UR,Rooms Katholieke Basisschool Zeilberg,POINT(6.094789979057632 51.398796700000005),BAS,True,1-8-1985,,DEURNE,Noord-Brabant,1,False,False,False,True,True,True,True,True
03US,Basisschool 't Maxend,POINT(5.17820676974601 52.1015489),BAS,True,1-8-1985,,NISTELRODE,Noord-Brabant,1,False,False,False,True,True,True,True,True
03UW,Rooms Katholieke Basisschool Onder de Wieken,POINT(4.3472792 51.9809421),BAS,True,1-8-1985,,METERIK,Limburg,1,False,False,False,True,True,True,True,True
03UY,Basisschool De Brink,POINT(6.094789979057632 51.398796700000005),BAS,True,1-8-1985,,MELDERSLO,Limburg,1,False,False,False,True,True,True,True,True
03UZ,Basisschool De Twister,POINT(6.0483515 51.4609529),BAS,True,1-8-1985,,HORST,Limburg,1,False,False,False,True,True,True,True,True
03VA,Basisschool De Wouter,POINT(4.8682673 51.801082),BAS,True,1-8-1985,,AMERICA,Limburg,1,False,False,False,True,True,True,True,True
03VB,Basisschool De Doolgaard,POINT(3.6180649 51.5802566),BAS,True,1-8-1985,,HORST,Limburg,2,False,False,False,True,True,True,True,True
03VC,Rooms Katholieke Basisschool Sint Ger Majella,POINT(5.9727036 50.9129513),BAS,True,1-8-1985,,HEERLEN,Limburg,1,False,False,False,True,True,True,True,True
